subscription_id,account_id,cohort_month,active_month,mrr_amount,arr_amount,plan_tier,subscription_status,cohort_index
S-01bbfe,A-50f3f7,2024-07-01,2024-11-01,1519,18228,Pro,Active,4
S-01bbfe,A-50f3f7,2024-07-01,2024-12-01,1519,18228,Pro,Active,5
S-6c9dc9,A-de24d5,2024-12-01,2024-12-01,190,2280,Basic,Active,0
S-826424,A-fa2041,2024-10-01,2024-10-01,3582,42984,Enterprise,Active,0
S-826424,A-fa2041,2024-10-01,2024-11-01,3582,42984,Enterprise,Active,1
S-826424,A-fa2041,2024-10-01,2024-12-01,3582,42984,Enterprise,Active,2
S-e64c2b,A-c16b88,2024-11-01,2024-11-01,4577,54924,Enterprise,Active,0
S-e64c2b,A-c16b88,2024-11-01,2024-12-01,4577,54924,Enterprise,Active,1
S-c693b6,A-d4ac0e,2024-08-01,2024-08-01,513,6156,Basic,Active,0
S-c693b6,A-d4ac0e,2024-08-01,2024-09-01,513,6156,Basic,Active,1
S-c693b6,A-d4ac0e,2024-08-01,2024-10-01,513,6156,Basic,Active,2
S-c693b6,A-d4ac0e,2024-08-01,2024-11-01,513,6156,Basic,Active,3
S-c693b6,A-d4ac0e,2024-08-01,2024-12-01,513,6156,Basic,Active,4
S-096065,A-2b9d3e,2024-03-01,2024-03-01,0,0,Enterprise,Active,0
S-096065,A-2b9d3e,2024-03-01,2024-04-01,0,0,Enterprise,Active,1
S-096065,A-2b9d3e,2024-03-01,2024-05-01,0,0,Enterprise,Active,2
S-096065,A-2b9d3e,2024-03-01,2024-06-01,0,0,Enterprise,Active,3
S-096065,A-2b9d3e,2024-03-01,2024-07-01,0,0,Enterprise,Active,4
S-096065,A-2b9d3e,2024-03-01,2024-08-01,0,0,Enterprise,Active,5
S-096065,A-2b9d3e,2024-03-01,2024-09-01,0,0,Enterprise,Active,6
S-096065,A-2b9d3e,2024-03-01,2024-10-01,0,0,Enterprise,Active,7
S-096065,A-2b9d3e,2024-03-01,2024-11-01,0,0,Enterprise,Active,8
S-096065,A-2b9d3e,2024-03-01,2024-12-01,0,0,Enterprise,Active,9
S-d449e1,A-ccabf0,2024-10-01,2024-10-01,0,0,Basic,Ended,0
S-d449e1,A-ccabf0,2024-10-01,2024-11-01,0,0,Basic,Ended,1
S-592c0d,A-a7bd4b,2023-06-01,2023-06-01,0,0,Pro,Active,0
S-592c0d,A-a7bd4b,2023-06-01,2023-07-01,0,0,Pro,Active,1
S-592c0d,A-a7bd4b,2023-06-01,2023-08-01,0,0,Pro,Active,2
S-592c0d,A-a7bd4b,2023-06-01,2023-09-01,0,0,Pro,Active,3
S-592c0d,A-a7bd4b,2023-06-01,2023-10-01,0,0,Pro,Active,4
S-592c0d,A-a7bd4b,2023-06-01,2023-11-01,0,0,Pro,Active,5
S-592c0d,A-a7bd4b,2023-06-01,2023-12-01,0,0,Pro,Active,6
S-592c0d,A-a7bd4b,2023-06-01,2024-01-01,0,0,Pro,Active,7
S-592c0d,A-a7bd4b,2023-06-01,2024-02-01,0,0,Pro,Active,8
S-592c0d,A-a7bd4b,2023-06-01,2024-03-01,0,0,Pro,Active,9
S-592c0d,A-a7bd4b,2023-06-01,2024-04-01,0,0,Pro,Active,10
S-592c0d,A-a7bd4b,2023-06-01,2024-05-01,0,0,Pro,Active,11
S-592c0d,A-a7bd4b,2023-06-01,2024-06-01,0,0,Pro,Active,12
S-592c0d,A-a7bd4b,2023-06-01,2024-07-01,0,0,Pro,Active,13
S-592c0d,A-a7bd4b,2023-06-01,2024-08-01,0,0,Pro,Active,14
S-592c0d,A-a7bd4b,2023-06-01,2024-09-01,0,0,Pro,Active,15
S-592c0d,A-a7bd4b,2023-06-01,2024-10-01,0,0,Pro,Active,16
S-592c0d,A-a7bd4b,2023-06-01,2024-11-01,0,0,Pro,Active,17
S-592c0d,A-a7bd4b,2023-06-01,2024-12-01,0,0,Pro,Active,18
S-ab24c6,A-4e631b,2024-10-01,2024-10-01,4378,52536,Enterprise,Active,0
S-ab24c6,A-4e631b,2024-10-01,2024-11-01,4378,52536,Enterprise,Active,1
S-ab24c6,A-4e631b,2024-10-01,2024-12-01,4378,52536,Enterprise,Active,2
S-e32b34,A-4c56c9,2024-07-01,2024-07-01,228,2736,Basic,Active,0
S-e32b34,A-4c56c9,2024-07-01,2024-08-01,228,2736,Basic,Active,1
S-e32b34,A-4c56c9,2024-07-01,2024-09-01,228,2736,Basic,Active,2
S-e32b34,A-4c56c9,2024-07-01,2024-10-01,228,2736,Basic,Active,3
S-e32b34,A-4c56c9,2024-07-01,2024-11-01,228,2736,Basic,Active,4
S-e32b34,A-4c56c9,2024-07-01,2024-12-01,228,2736,Basic,Active,5
S-191550,A-6c093d,2024-05-01,2024-05-01,285,3420,Basic,Active,0
S-191550,A-6c093d,2024-05-01,2024-06-01,285,3420,Basic,Active,1
S-191550,A-6c093d,2024-05-01,2024-07-01,285,3420,Basic,Active,2
S-191550,A-6c093d,2024-05-01,2024-08-01,285,3420,Basic,Active,3
S-191550,A-6c093d,2024-05-01,2024-09-01,285,3420,Basic,Active,4
S-191550,A-6c093d,2024-05-01,2024-10-01,285,3420,Basic,Active,5
S-191550,A-6c093d,2024-05-01,2024-11-01,285,3420,Basic,Active,6
S-191550,A-6c093d,2024-05-01,2024-12-01,285,3420,Basic,Active,7
S-c65c8b,A-bc4d48,2024-06-01,2024-06-01,665,7980,Basic,Active,0
S-c65c8b,A-bc4d48,2024-06-01,2024-07-01,665,7980,Basic,Active,1
S-c65c8b,A-bc4d48,2024-06-01,2024-08-01,665,7980,Basic,Active,2
S-c65c8b,A-bc4d48,2024-06-01,2024-09-01,665,7980,Basic,Active,3
S-c65c8b,A-bc4d48,2024-06-01,2024-10-01,665,7980,Basic,Active,4
S-c65c8b,A-bc4d48,2024-06-01,2024-11-01,665,7980,Basic,Active,5
S-c65c8b,A-bc4d48,2024-06-01,2024-12-01,665,7980,Basic,Active,6
S-39e88c,A-3b37d9,2023-07-01,2023-07-01,1127,13524,Pro,Active,0
S-39e88c,A-3b37d9,2023-07-01,2023-08-01,1127,13524,Pro,Active,1
S-39e88c,A-3b37d9,2023-07-01,2023-09-01,1127,13524,Pro,Active,2
S-39e88c,A-3b37d9,2023-07-01,2023-10-01,1127,13524,Pro,Active,3
S-39e88c,A-3b37d9,2023-07-01,2023-11-01,1127,13524,Pro,Active,4
S-39e88c,A-3b37d9,2023-07-01,2023-12-01,1127,13524,Pro,Active,5
S-39e88c,A-3b37d9,2023-07-01,2024-01-01,1127,13524,Pro,Active,6
S-39e88c,A-3b37d9,2023-07-01,2024-02-01,1127,13524,Pro,Active,7
S-39e88c,A-3b37d9,2023-07-01,2024-03-01,1127,13524,Pro,Active,8
S-39e88c,A-3b37d9,2023-07-01,2024-04-01,1127,13524,Pro,Active,9
S-39e88c,A-3b37d9,2023-07-01,2024-05-01,1127,13524,Pro,Active,10
S-39e88c,A-3b37d9,2023-07-01,2024-06-01,1127,13524,Pro,Active,11
S-39e88c,A-3b37d9,2023-07-01,2024-07-01,1127,13524,Pro,Active,12
S-39e88c,A-3b37d9,2023-07-01,2024-08-01,1127,13524,Pro,Active,13
S-39e88c,A-3b37d9,2023-07-01,2024-09-01,1127,13524,Pro,Active,14
S-39e88c,A-3b37d9,2023-07-01,2024-10-01,1127,13524,Pro,Active,15
S-39e88c,A-3b37d9,2023-07-01,2024-11-01,1127,13524,Pro,Active,16
S-39e88c,A-3b37d9,2023-07-01,2024-12-01,1127,13524,Pro,Active,17
S-9a08ff,A-a1bbb6,2023-06-01,2023-06-01,3184,38208,Enterprise,Active,0
S-9a08ff,A-a1bbb6,2023-06-01,2023-07-01,3184,38208,Enterprise,Active,1
S-9a08ff,A-a1bbb6,2023-06-01,2023-08-01,3184,38208,Enterprise,Active,2
S-9a08ff,A-a1bbb6,2023-06-01,2023-09-01,3184,38208,Enterprise,Active,3
S-9a08ff,A-a1bbb6,2023-06-01,2023-10-01,3184,38208,Enterprise,Active,4
S-9a08ff,A-a1bbb6,2023-06-01,2023-11-01,3184,38208,Enterprise,Active,5
S-9a08ff,A-a1bbb6,2023-06-01,2023-12-01,3184,38208,Enterprise,Active,6
S-9a08ff,A-a1bbb6,2023-06-01,2024-01-01,3184,38208,Enterprise,Active,7
S-9a08ff,A-a1bbb6,2023-06-01,2024-02-01,3184,38208,Enterprise,Active,8
S-9a08ff,A-a1bbb6,2023-06-01,2024-03-01,3184,38208,Enterprise,Active,9
S-9a08ff,A-a1bbb6,2023-06-01,2024-04-01,3184,38208,Enterprise,Active,10
S-9a08ff,A-a1bbb6,2023-06-01,2024-05-01,3184,38208,Enterprise,Active,11
S-9a08ff,A-a1bbb6,2023-06-01,2024-06-01,3184,38208,Enterprise,Active,12
S-9a08ff,A-a1bbb6,2023-06-01,2024-07-01,3184,38208,Enterprise,Active,13
S-9a08ff,A-a1bbb6,2023-06-01,2024-08-01,3184,38208,Enterprise,Active,14
S-9a08ff,A-a1bbb6,2023-06-01,2024-09-01,3184,38208,Enterprise,Active,15
S-9a08ff,A-a1bbb6,2023-06-01,2024-10-01,3184,38208,Enterprise,Active,16
S-9a08ff,A-a1bbb6,2023-06-01,2024-11-01,3184,38208,Enterprise,Active,17
S-9a08ff,A-a1bbb6,2023-06-01,2024-12-01,3184,38208,Enterprise,Active,18
S-95d15a,A-9289f6,2024-12-01,2024-12-01,247,2964,Basic,Active,0
S-7c5f3b,A-1e1b80,2024-04-01,2024-04-01,950,11400,Basic,Active,0
S-7c5f3b,A-1e1b80,2024-04-01,2024-05-01,950,11400,Basic,Active,1
S-7c5f3b,A-1e1b80,2024-04-01,2024-06-01,950,11400,Basic,Active,2
S-7c5f3b,A-1e1b80,2024-04-01,2024-07-01,950,11400,Basic,Active,3
S-7c5f3b,A-1e1b80,2024-04-01,2024-08-01,950,11400,Basic,Active,4
S-7c5f3b,A-1e1b80,2024-04-01,2024-09-01,950,11400,Basic,Active,5
S-7c5f3b,A-1e1b80,2024-04-01,2024-10-01,950,11400,Basic,Active,6
S-7c5f3b,A-1e1b80,2024-04-01,2024-11-01,950,11400,Basic,Active,7
S-7c5f3b,A-1e1b80,2024-04-01,2024-12-01,950,11400,Basic,Active,8
S-70af60,A-0354fe,2024-12-01,2024-12-01,0,0,Basic,Active,0
S-175429,A-b54c01,2024-12-01,2024-12-01,551,6612,Basic,Active,0
S-d36b9f,A-0cc442,2024-11-01,2024-11-01,8955,107460,Enterprise,Active,0
S-d36b9f,A-0cc442,2024-11-01,2024-12-01,8955,107460,Enterprise,Active,1
S-65071f,A-b9f5b1,2024-08-01,2024-08-01,817,9804,Basic,Active,0
S-65071f,A-b9f5b1,2024-08-01,2024-09-01,817,9804,Basic,Active,1
S-65071f,A-b9f5b1,2024-08-01,2024-10-01,817,9804,Basic,Active,2
S-65071f,A-b9f5b1,2024-08-01,2024-11-01,817,9804,Basic,Active,3
S-65071f,A-b9f5b1,2024-08-01,2024-12-01,817,9804,Basic,Active,4
S-ab63e3,A-0354fe,2024-11-01,2024-11-01,646,7752,Basic,Active,0
S-ab63e3,A-0354fe,2024-11-01,2024-12-01,646,7752,Basic,Active,1
S-260d1e,A-337bc1,2024-03-01,2024-03-01,6169,74028,Enterprise,Active,0
S-260d1e,A-337bc1,2024-03-01,2024-04-01,6169,74028,Enterprise,Active,1
S-260d1e,A-337bc1,2024-03-01,2024-05-01,6169,74028,Enterprise,Active,2
S-260d1e,A-337bc1,2024-03-01,2024-06-01,6169,74028,Enterprise,Active,3
S-260d1e,A-337bc1,2024-03-01,2024-07-01,6169,74028,Enterprise,Active,4
S-260d1e,A-337bc1,2024-03-01,2024-08-01,6169,74028,Enterprise,Active,5
S-260d1e,A-337bc1,2024-03-01,2024-09-01,6169,74028,Enterprise,Active,6
S-260d1e,A-337bc1,2024-03-01,2024-10-01,6169,74028,Enterprise,Active,7
S-260d1e,A-337bc1,2024-03-01,2024-11-01,6169,74028,Enterprise,Active,8
S-260d1e,A-337bc1,2024-03-01,2024-12-01,6169,74028,Enterprise,Active,9
S-bdc6b7,A-7f29a7,2024-12-01,2024-12-01,8159,97908,Enterprise,Ended,0
S-1c3522,A-075038,2023-11-01,2023-11-01,0,0,Pro,Active,0
S-1c3522,A-075038,2023-11-01,2023-12-01,0,0,Pro,Active,1
S-1c3522,A-075038,2023-11-01,2024-01-01,0,0,Pro,Active,2
S-1c3522,A-075038,2023-11-01,2024-02-01,0,0,Pro,Active,3
S-1c3522,A-075038,2023-11-01,2024-03-01,0,0,Pro,Active,4
S-1c3522,A-075038,2023-11-01,2024-04-01,0,0,Pro,Active,5
S-1c3522,A-075038,2023-11-01,2024-05-01,0,0,Pro,Active,6
S-1c3522,A-075038,2023-11-01,2024-06-01,0,0,Pro,Active,7
S-1c3522,A-075038,2023-11-01,2024-07-01,0,0,Pro,Active,8
S-1c3522,A-075038,2023-11-01,2024-08-01,0,0,Pro,Active,9
S-1c3522,A-075038,2023-11-01,2024-09-01,0,0,Pro,Active,10
S-1c3522,A-075038,2023-11-01,2024-10-01,0,0,Pro,Active,11
S-1c3522,A-075038,2023-11-01,2024-11-01,0,0,Pro,Active,12
S-1c3522,A-075038,2023-11-01,2024-12-01,0,0,Pro,Active,13
S-891ad9,A-7988d1,2024-12-01,2024-12-01,0,0,Basic,Active,0
S-2c1ca6,A-118f1c,2024-11-01,2024-11-01,6368,76416,Enterprise,Active,0
S-2c1ca6,A-118f1c,2024-11-01,2024-12-01,6368,76416,Enterprise,Active,1
S-11066a,A-779e4e,2023-02-01,2023-02-01,931,11172,Pro,Ended,0
S-11066a,A-779e4e,2023-02-01,2023-03-01,931,11172,Pro,Ended,1
S-11066a,A-779e4e,2023-02-01,2023-04-01,931,11172,Pro,Ended,2
S-11066a,A-779e4e,2023-02-01,2023-05-01,931,11172,Pro,Ended,3
S-11066a,A-779e4e,2023-02-01,2023-06-01,931,11172,Pro,Ended,4
S-11066a,A-779e4e,2023-02-01,2023-07-01,931,11172,Pro,Ended,5
S-11066a,A-779e4e,2023-02-01,2023-08-01,931,11172,Pro,Ended,6
S-11066a,A-779e4e,2023-02-01,2023-09-01,931,11172,Pro,Ended,7
S-11066a,A-779e4e,2023-02-01,2023-10-01,931,11172,Pro,Ended,8
S-11066a,A-779e4e,2023-02-01,2023-11-01,931,11172,Pro,Ended,9
S-f4db1d,A-526d93,2024-07-01,2024-07-01,0,0,Enterprise,Active,0
S-f4db1d,A-526d93,2024-07-01,2024-08-01,0,0,Enterprise,Active,1
S-f4db1d,A-526d93,2024-07-01,2024-09-01,0,0,Enterprise,Active,2
S-f4db1d,A-526d93,2024-07-01,2024-10-01,0,0,Enterprise,Active,3
S-f4db1d,A-526d93,2024-07-01,2024-11-01,0,0,Enterprise,Active,4
S-f4db1d,A-526d93,2024-07-01,2024-12-01,0,0,Enterprise,Active,5
S-45baa6,A-0a282f,2024-10-01,2024-10-01,196,2352,Pro,Active,0
S-45baa6,A-0a282f,2024-10-01,2024-11-01,196,2352,Pro,Active,1
S-45baa6,A-0a282f,2024-10-01,2024-12-01,196,2352,Pro,Active,2
S-f74ac6,A-684255,2024-07-01,2024-07-01,441,5292,Pro,Active,0
S-f74ac6,A-684255,2024-07-01,2024-08-01,441,5292,Pro,Active,1
S-f74ac6,A-684255,2024-07-01,2024-09-01,441,5292,Pro,Active,2
S-f74ac6,A-684255,2024-07-01,2024-10-01,441,5292,Pro,Active,3
S-f74ac6,A-684255,2024-07-01,2024-11-01,441,5292,Pro,Active,4
S-f74ac6,A-684255,2024-07-01,2024-12-01,441,5292,Pro,Active,5
S-bc1457,A-69b156,2024-10-01,2024-10-01,1393,16716,Enterprise,Active,0
S-bc1457,A-69b156,2024-10-01,2024-11-01,1393,16716,Enterprise,Active,1
S-bc1457,A-69b156,2024-10-01,2024-12-01,1393,16716,Enterprise,Active,2
S-b8daaa,A-4bfa33,2024-12-01,2024-12-01,0,0,Enterprise,Active,0
S-49aa80,A-a45270,2024-12-01,2024-12-01,147,1764,Pro,Ended,0
S-9740c1,A-9f0b68,2024-06-01,2024-06-01,1990,23880,Enterprise,Active,0
S-9740c1,A-9f0b68,2024-06-01,2024-07-01,1990,23880,Enterprise,Active,1
S-9740c1,A-9f0b68,2024-06-01,2024-08-01,1990,23880,Enterprise,Active,2
S-9740c1,A-9f0b68,2024-06-01,2024-09-01,1990,23880,Enterprise,Active,3
S-9740c1,A-9f0b68,2024-06-01,2024-10-01,1990,23880,Enterprise,Active,4
S-9740c1,A-9f0b68,2024-06-01,2024-11-01,1990,23880,Enterprise,Active,5
S-9740c1,A-9f0b68,2024-06-01,2024-12-01,1990,23880,Enterprise,Active,6
S-d6c9dc,A-80eeb6,2024-10-01,2024-10-01,513,6156,Basic,Active,0
S-d6c9dc,A-80eeb6,2024-10-01,2024-11-01,513,6156,Basic,Active,1
S-d6c9dc,A-80eeb6,2024-10-01,2024-12-01,513,6156,Basic,Active,2
S-1e8c9e,A-c37cab,2024-12-01,2024-12-01,637,7644,Pro,Active,0
S-4c0b7b,A-e60f9d,2024-10-01,2024-10-01,1140,13680,Basic,Active,0
S-4c0b7b,A-e60f9d,2024-10-01,2024-11-01,1140,13680,Basic,Active,1
S-4c0b7b,A-e60f9d,2024-10-01,2024-12-01,1140,13680,Basic,Active,2
S-e7b281,A-86902e,2024-05-01,2024-05-01,1666,19992,Pro,Active,0
S-e7b281,A-86902e,2024-05-01,2024-06-01,1666,19992,Pro,Active,1
S-e7b281,A-86902e,2024-05-01,2024-07-01,1666,19992,Pro,Active,2
S-e7b281,A-86902e,2024-05-01,2024-08-01,1666,19992,Pro,Active,3
S-e7b281,A-86902e,2024-05-01,2024-09-01,1666,19992,Pro,Active,4
S-e7b281,A-86902e,2024-05-01,2024-10-01,1666,19992,Pro,Active,5
S-e7b281,A-86902e,2024-05-01,2024-11-01,1666,19992,Pro,Active,6
S-e7b281,A-86902e,2024-05-01,2024-12-01,1666,19992,Pro,Active,7
S-761a0f,A-d792a6,2024-10-01,2024-10-01,12935,155220,Enterprise,Active,0
S-761a0f,A-d792a6,2024-10-01,2024-11-01,12935,155220,Enterprise,Active,1
S-761a0f,A-d792a6,2024-10-01,2024-12-01,12935,155220,Enterprise,Active,2
S-859ee0,A-8bde0c,2024-12-01,2024-12-01,5572,66864,Enterprise,Active,0
S-924925,A-4d1e75,2024-11-01,2024-11-01,1519,18228,Pro,Active,0
S-924925,A-4d1e75,2024-11-01,2024-12-01,1519,18228,Pro,Active,1
S-c55cbb,A-798a3f,2024-09-01,2024-09-01,0,0,Enterprise,Active,0
S-c55cbb,A-798a3f,2024-09-01,2024-10-01,0,0,Enterprise,Active,1
S-c55cbb,A-798a3f,2024-09-01,2024-11-01,0,0,Enterprise,Active,2
S-c55cbb,A-798a3f,2024-09-01,2024-12-01,0,0,Enterprise,Active,3
S-872bdd,A-d3c88e,2024-10-01,2024-10-01,3184,38208,Enterprise,Active,0
S-872bdd,A-d3c88e,2024-10-01,2024-11-01,3184,38208,Enterprise,Active,1
S-872bdd,A-d3c88e,2024-10-01,2024-12-01,3184,38208,Enterprise,Active,2
S-bf9b37,A-692f18,2024-05-01,2024-05-01,294,3528,Pro,Active,0
S-bf9b37,A-692f18,2024-05-01,2024-06-01,294,3528,Pro,Active,1
S-bf9b37,A-692f18,2024-05-01,2024-07-01,294,3528,Pro,Active,2
S-bf9b37,A-692f18,2024-05-01,2024-08-01,294,3528,Pro,Active,3
S-bf9b37,A-692f18,2024-05-01,2024-09-01,294,3528,Pro,Active,4
S-bf9b37,A-692f18,2024-05-01,2024-10-01,294,3528,Pro,Active,5
S-bf9b37,A-692f18,2024-05-01,2024-11-01,294,3528,Pro,Active,6
S-bf9b37,A-692f18,2024-05-01,2024-12-01,294,3528,Pro,Active,7
S-51924b,A-67be94,2024-01-01,2024-01-01,1178,14136,Basic,Active,0
S-51924b,A-67be94,2024-01-01,2024-02-01,1178,14136,Basic,Active,1
S-51924b,A-67be94,2024-01-01,2024-03-01,1178,14136,Basic,Active,2
S-51924b,A-67be94,2024-01-01,2024-04-01,1178,14136,Basic,Active,3
S-51924b,A-67be94,2024-01-01,2024-05-01,1178,14136,Basic,Active,4
S-51924b,A-67be94,2024-01-01,2024-06-01,1178,14136,Basic,Active,5
S-51924b,A-67be94,2024-01-01,2024-07-01,1178,14136,Basic,Active,6
S-51924b,A-67be94,2024-01-01,2024-08-01,1178,14136,Basic,Active,7
S-51924b,A-67be94,2024-01-01,2024-09-01,1178,14136,Basic,Active,8
S-51924b,A-67be94,2024-01-01,2024-10-01,1178,14136,Basic,Active,9
S-51924b,A-67be94,2024-01-01,2024-11-01,1178,14136,Basic,Active,10
S-51924b,A-67be94,2024-01-01,2024-12-01,1178,14136,Basic,Active,11
S-b03125,A-fd9422,2024-12-01,2024-12-01,2842,34104,Pro,Active,0
S-02ab8b,A-4e44e8,2024-11-01,2024-11-01,14925,179100,Enterprise,Active,0
S-02ab8b,A-4e44e8,2024-11-01,2024-12-01,14925,179100,Enterprise,Active,1
S-de5d6e,A-e36807,2024-09-01,2024-09-01,494,5928,Basic,Active,0
S-de5d6e,A-e36807,2024-09-01,2024-10-01,494,5928,Basic,Active,1
S-de5d6e,A-e36807,2024-09-01,2024-11-01,494,5928,Basic,Active,2
S-de5d6e,A-e36807,2024-09-01,2024-12-01,494,5928,Basic,Active,3
S-e1fa5b,A-157070,2024-12-01,2024-12-01,3184,38208,Enterprise,Ended,0
S-b41494,A-b7724f,2023-06-01,2023-06-01,627,7524,Basic,Active,0
S-b41494,A-b7724f,2023-06-01,2023-07-01,627,7524,Basic,Active,1
S-b41494,A-b7724f,2023-06-01,2023-08-01,627,7524,Basic,Active,2
S-b41494,A-b7724f,2023-06-01,2023-09-01,627,7524,Basic,Active,3
S-b41494,A-b7724f,2023-06-01,2023-10-01,627,7524,Basic,Active,4
S-b41494,A-b7724f,2023-06-01,2023-11-01,627,7524,Basic,Active,5
S-b41494,A-b7724f,2023-06-01,2023-12-01,627,7524,Basic,Active,6
S-b41494,A-b7724f,2023-06-01,2024-01-01,627,7524,Basic,Active,7
S-b41494,A-b7724f,2023-06-01,2024-02-01,627,7524,Basic,Active,8
S-b41494,A-b7724f,2023-06-01,2024-03-01,627,7524,Basic,Active,9
S-b41494,A-b7724f,2023-06-01,2024-04-01,627,7524,Basic,Active,10
S-b41494,A-b7724f,2023-06-01,2024-05-01,627,7524,Basic,Active,11
S-b41494,A-b7724f,2023-06-01,2024-06-01,627,7524,Basic,Active,12
S-b41494,A-b7724f,2023-06-01,2024-07-01,627,7524,Basic,Active,13
S-b41494,A-b7724f,2023-06-01,2024-08-01,627,7524,Basic,Active,14
S-b41494,A-b7724f,2023-06-01,2024-09-01,627,7524,Basic,Active,15
S-b41494,A-b7724f,2023-06-01,2024-10-01,627,7524,Basic,Active,16
S-b41494,A-b7724f,2023-06-01,2024-11-01,627,7524,Basic,Active,17
S-b41494,A-b7724f,2023-06-01,2024-12-01,627,7524,Basic,Active,18
S-d7ccbd,A-db5e9e,2024-12-01,2024-12-01,0,0,Pro,Active,0
S-34f2f9,A-f19409,2024-09-01,2024-09-01,4577,54924,Enterprise,Active,0
S-34f2f9,A-f19409,2024-09-01,2024-10-01,4577,54924,Enterprise,Active,1
S-34f2f9,A-f19409,2024-09-01,2024-11-01,4577,54924,Enterprise,Active,2
S-34f2f9,A-f19409,2024-09-01,2024-12-01,4577,54924,Enterprise,Active,3
S-54d2a3,A-712f1c,2024-01-01,2024-01-01,3383,40596,Enterprise,Active,0
S-54d2a3,A-712f1c,2024-01-01,2024-02-01,3383,40596,Enterprise,Active,1
S-54d2a3,A-712f1c,2024-01-01,2024-03-01,3383,40596,Enterprise,Active,2
S-54d2a3,A-712f1c,2024-01-01,2024-04-01,3383,40596,Enterprise,Active,3
S-54d2a3,A-712f1c,2024-01-01,2024-05-01,3383,40596,Enterprise,Active,4
S-54d2a3,A-712f1c,2024-01-01,2024-06-01,3383,40596,Enterprise,Active,5
S-54d2a3,A-712f1c,2024-01-01,2024-07-01,3383,40596,Enterprise,Active,6
S-54d2a3,A-712f1c,2024-01-01,2024-08-01,3383,40596,Enterprise,Active,7
S-54d2a3,A-712f1c,2024-01-01,2024-09-01,3383,40596,Enterprise,Active,8
S-54d2a3,A-712f1c,2024-01-01,2024-10-01,3383,40596,Enterprise,Active,9
S-54d2a3,A-712f1c,2024-01-01,2024-11-01,3383,40596,Enterprise,Active,10
S-54d2a3,A-712f1c,2024-01-01,2024-12-01,3383,40596,Enterprise,Active,11
S-d1350e,A-6c093d,2024-07-01,2024-07-01,12139,145668,Enterprise,Active,0
S-d1350e,A-6c093d,2024-07-01,2024-08-01,12139,145668,Enterprise,Active,1
S-d1350e,A-6c093d,2024-07-01,2024-09-01,12139,145668,Enterprise,Active,2
S-d1350e,A-6c093d,2024-07-01,2024-10-01,12139,145668,Enterprise,Active,3
S-d1350e,A-6c093d,2024-07-01,2024-11-01,12139,145668,Enterprise,Active,4
S-d1350e,A-6c093d,2024-07-01,2024-12-01,12139,145668,Enterprise,Active,5
S-e76e80,A-832ec2,2024-01-01,2024-01-01,0,0,Basic,Active,0
S-e76e80,A-832ec2,2024-01-01,2024-02-01,0,0,Basic,Active,1
S-e76e80,A-832ec2,2024-01-01,2024-03-01,0,0,Basic,Active,2
S-e76e80,A-832ec2,2024-01-01,2024-04-01,0,0,Basic,Active,3
S-e76e80,A-832ec2,2024-01-01,2024-05-01,0,0,Basic,Active,4
S-e76e80,A-832ec2,2024-01-01,2024-06-01,0,0,Basic,Active,5
S-e76e80,A-832ec2,2024-01-01,2024-07-01,0,0,Basic,Active,6
S-e76e80,A-832ec2,2024-01-01,2024-08-01,0,0,Basic,Active,7
S-e76e80,A-832ec2,2024-01-01,2024-09-01,0,0,Basic,Active,8
S-e76e80,A-832ec2,2024-01-01,2024-10-01,0,0,Basic,Active,9
S-e76e80,A-832ec2,2024-01-01,2024-11-01,0,0,Basic,Active,10
S-e76e80,A-832ec2,2024-01-01,2024-12-01,0,0,Basic,Active,11
S-f4097a,A-faa28c,2024-06-01,2024-06-01,9552,114624,Enterprise,Active,0
S-f4097a,A-faa28c,2024-06-01,2024-07-01,9552,114624,Enterprise,Active,1
S-f4097a,A-faa28c,2024-06-01,2024-08-01,9552,114624,Enterprise,Active,2
S-f4097a,A-faa28c,2024-06-01,2024-09-01,9552,114624,Enterprise,Active,3
S-f4097a,A-faa28c,2024-06-01,2024-10-01,9552,114624,Enterprise,Active,4
S-f4097a,A-faa28c,2024-06-01,2024-11-01,9552,114624,Enterprise,Active,5
S-f4097a,A-faa28c,2024-06-01,2024-12-01,9552,114624,Enterprise,Active,6
S-d4f02f,A-342303,2024-07-01,2024-07-01,1372,16464,Pro,Active,0
S-d4f02f,A-342303,2024-07-01,2024-08-01,1372,16464,Pro,Active,1
S-d4f02f,A-342303,2024-07-01,2024-09-01,1372,16464,Pro,Active,2
S-d4f02f,A-342303,2024-07-01,2024-10-01,1372,16464,Pro,Active,3
S-d4f02f,A-342303,2024-07-01,2024-11-01,1372,16464,Pro,Active,4
S-d4f02f,A-342303,2024-07-01,2024-12-01,1372,16464,Pro,Active,5
S-bf3403,A-0cc442,2024-11-01,2024-11-01,8955,107460,Enterprise,Active,0
S-bf3403,A-0cc442,2024-11-01,2024-12-01,8955,107460,Enterprise,Active,1
S-0a83cc,A-d922bf,2024-02-01,2024-02-01,0,0,Basic,Active,0
S-0a83cc,A-d922bf,2024-02-01,2024-03-01,0,0,Basic,Active,1
S-0a83cc,A-d922bf,2024-02-01,2024-04-01,0,0,Basic,Active,2
S-0a83cc,A-d922bf,2024-02-01,2024-05-01,0,0,Basic,Active,3
S-0a83cc,A-d922bf,2024-02-01,2024-06-01,0,0,Basic,Active,4
